budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_parsed,keywords_parsed,num_genres,num_keywords,original_language_index,features,success,prediction
17000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.roarthemovie.com/,2989,"""[{""""id"""": 409",0.0," {""""id"""": 2043"," """"name"""": """"lion""""}"," {""""id"""": 2857",0,0.0," """"name"""": """"vegetarian""""}"," {""""id"""": 4478"," """"name"""": """"leopard""""}"," {""""id"""": 4809",0.0,0,,,-1,-1,546.0,"(8,[0,1,2,3],[17000000.0,-1.0,-1.0,546.0])",0,-689.2822933701295
17000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/mylifeinruins/,23049,"""[{""""id"""": 966",0.0," {""""id"""": 1200"," """"name"""": """"greece""""}"," {""""id"""": 10423",0,0.0," """"name"""": """"tour guide""""}"," {""""id"""": 10425"," """"name"""": """"viagra""""}"," {""""id"""": 11612",0.0,0,,,-1,-1,416.0,"(8,[0,1,2,3],[17000000.0,-1.0,-1.0,416.0])",0,196.72876158461213
18000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.soulsurferthemovie.com/,43959,"""[{""""id"""": 271",0.0," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 2988",0,0.0," """"name"""": """"surfing""""}"," {""""id"""": 5565"," """"name"""": """"biography""""}"," {""""id"""": 6075",0.0,0,,,-1,-1,609.0,"(8,[0,1,2,3],[18000000.0,-1.0,-1.0,609.0])",0,-1092.994028877426
18000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.getawaymovie.com/,146227,[],0.0,Getaway,"Former race car driver Brent Magna (Hawke) is pitted against the clock. Desperately trying to save the life of his kidnapped wife, Brent commandeers a custom Ford Shelby GT500 Super Snake, taking it and its unwitting owner (Gomez) on a high-speed race against time, at the command of the mysterious villain holding his wife hostage.",16.520516,0,0.0," {""""name"""": """"Signature Pictures"""""," """"id"""": 2982}"," {""""name"""": """"After Dark Films"""""," """"id"""": 3608}",0.0,0,,,-1,-1,429.0,"(8,[0,1,2,3],[18000000.0,-1.0,-1.0,429.0])",0,133.79050875221628
18000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.themist-movie.com/,5876.0,"""[{""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 1299",0,0.0," """"name"""": """"supermarket""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 2679",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[18000000.0,-1.0,-1.0,5876.0])",0,2928.706842926882
19000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80",0.0,http://www.miramax.com/movie/from-dusk-till-dawn/,755,"""[{""""id"""": 246",0,0.0," """"name"""": """"brother brother relationship""""}"," {""""id"""": 459"," """"name"""": """"sexual obsession""""}"," {""""id"""": 797",0.0,0,,,-1,-1,0.0,"(8,[0,1,2],[19000000.0,-1.0,-1.0])",0,3083.289842765941
20000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://www.spotlightthefilm.com,314365.0,"""[{""""id"""": 516"," """"name"""": """"child abuse""""}"," {""""id"""": 917",0,0.0," """"name"""": """"judge""""}"," {""""id"""": 1196"," """"name"""": """"florida""""}"," {""""id"""": 1680",0.0,0,,,-1,-1,14.0,"[20000000.0,-1.0,-1.0,14.0,314365.0,0.0,0.0,0.0]",0,-3883.6698135146185
20000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.sonypictures.com/movies/reignoverme/index.html,2355,"""[{""""id"""": 2246"," """"name"""": """"confidence""""}"," {""""id"""": 2754",0.0," {""""id"""": 2982"," """"name"""": """"leaving one's family""""}"," {""""id"""": 3321",0,0.0," """"name"""": """"airplane""""}"," {""""id"""": 5597"," """"name"""": """"war on terror""""}"," {""""id"""": 6027",0.0,0,,,-1,-1,117.0,"(8,[0,1,2,3],[20000000.0,-1.0,-1.0,117.0])",0,2311.542745969752
20000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 27",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.theofficialjohncarpenter.com/vampires/,9945,0.0," """"name"""": """"based on novel""""}"," {""""id"""": 1508"," """"name"""": """"new mexico""""}"," {""""id"""": 8508",0.0,0,,,-1,-1,10.0,"(8,[0,1,2,3],[20000000.0,-1.0,-1.0,10.0])",0,3040.797998894039
20000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.foxsearchlight.com/thedescendants/,65057,"""[{""""id"""": 1668",0.0," {""""id"""": 4604"," """"name"""": """"father-in-law""""}"," {""""id"""": 5600",0,0.0," """"name"""": """"cheating wife""""}"," {""""id"""": 34145"," """"name"""": """"beach house""""}"," {""""id"""": 155879",0.0,0,,,-1,-1,422.0,"(8,[0,1,2,3],[20000000.0,-1.0,-1.0,422.0])",0,232.8245016528581
20000000,"""[{""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.playnerve.com/,328387.0,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 1576",0,0.0," """"name"""": """"internet""""}"," {""""id"""": 12361"," """"name"""": """"hacking""""}"," {""""id"""": 13130",0.0,0,,,-1,-1,5.0,"[20000000.0,-1.0,-1.0,5.0,328387.0,0.0,0.0,0.0]",0,-4129.974954179362
21000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thebeaver-movie.com/,50780,"""[{""""id"""": 6300"," """"name"""": """"puppet""""}"," {""""id"""": 187056",0.0,en,The Beaver,"Suffering from a severe case of depression, toy company CEO Walter Black (Mel Gibson) begins using a beaver hand puppet to help him open up to his family. With his father seemingly going insane, adolescent son Porter (Anton Yelchin) pushes for his parents to get a divorce. Jodie Foster directs and co-stars as Walter's wife in this dark comedy that also features Riley Thomas Stewart and Jennifer Lawrence.",13,0.0," """"id"""": 491}"," {""""name"""": """"Participant Media"""""," """"id"""": 6735}"," {""""name"""": """"Imagenation Abu Dhabi FZ""""",0.0,0,,,-1,-1,184.0,"(8,[0,1,2,3],[21000000.0,-1.0,-1.0,184.0])",0,1880.5691318484628
22500000,"""[{""""id"""": 10752"," """"name"""": """"War""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thewaterdiviner.com/,256917,"""[{""""id"""": 1847",0.0," {""""id"""": 5657"," """"name"""": """"australia""""}"," {""""id"""": 11007",0,0.0," """"name"""": """"farmer""""}"," {""""id"""": 173265"," """"name"""": """"missing in action""""}"," {""""id"""": 213295",0.0,0,,,-1,-1,659.0,"(8,[0,1,2,3],[22500000.0,-1.0,-1.0,659.0])",0,-1318.2846745684756
22700000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.mgm.com/view/movie/1873/Spaceballs/,957,"""[{""""id"""": 803",0.0," {""""id"""": 1280"," """"name"""": """"lasergun""""}"," {""""id"""": 1400",0,0.0," """"name"""": """"temple""""}"," {""""id"""": 1826"," """"name"""": """"space marine""""}"," {""""id"""": 2902",0.0,0,,,-1,-1,503.0,"(8,[0,1,2,3],[22700000.0,-1.0,-1.0,503.0])",0,-249.93883809017052
23000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://www.foxmovies.com/movies/eddie-the-eagle,319888.0,"""[{""""id"""": 240"," """"name"""": """"underdog""""}"," {""""id"""": 2070",0,0.0," """"name"""": """"ski jump""""}"," {""""id"""": 5565"," """"name"""": """"biography""""}"," {""""id"""": 6075",0.0,0,,,-1,-1,14.0,"[23000000.0,-1.0,-1.0,14.0,319888.0,0.0,0.0,0.0]",0,-3927.856540217854
24000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10752"," """"name"""": """"War""""}]""",http://www.themenwhostareatgoatsmovie.com/,10313,"""[{""""id"""": 422",0.0," {""""id"""": 8651"," """"name"""": """"kuwait""""}"," {""""id"""": 10902",0,0.0," """"name"""": """"staring contest""""}"," {""""id"""": 11494"," """"name"""": """"drug use""""}"," {""""id"""": 11659",0.0,0,,,-1,-1,644.0,"(8,[0,1,2,3],[24000000.0,-1.0,-1.0,644.0])",0,-1177.5583507713882
24000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53",0.0,http://www.fasterthemovie.com/,41283,[],0,0.0,"Driver (Dwayne Johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. Now that Driver is free to carry out his deadly plan only two men stand in his way- Billy Bob Thornton plays a veteran cop and Oliver Jackson-Cohen, a crazy hitman. With those two close on his trail, Driver races to carry out his mission as the mystery surrounding his brothers murder deepens.",26.324874,"""[{""""name"""": """"Castle Rock Entertainment"""""," """"id"""": 97}",0.0,0,,,-1,-1,9.0,"(8,[0,1,2,3],[24000000.0,-1.0,-1.0,9.0])",0,3150.264879199849
25000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.ontheroad-themovie.com/?lang=en,83770,"""[{""""id"""": 818",0.0," {""""id"""": 1227"," """"name"""": """"cemetery""""}"," {""""id"""": 2398",0,0.0," """"name"""": """"nudity""""}"," {""""id"""": 3739"," """"name"""": """"funeral""""}"," {""""id"""": 4528",0.0,0,,,-1,-1,525.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,525.0])",0,-340.85460934204775
25000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://movies.disney.com/million-dollar-arm,198185,"""[{""""id"""": 1480"," """"name"""": """"baseball""""}"," {""""id"""": 6075",0.0," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0,0.0,17.312433,"""[{""""name"""": """"Walt Disney Pictures"""""," """"id"""": 2}]""","""[{""""iso_3166_1"""": """"US""""",0.0,0,,,-1,-1,23.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,23.0])",0,3080.5111567139547
25000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 37"," """"name"""": """"Western""""}]""",https://www.facebook.com/JaneGotAGunFilm/,174751.0,[],en,Jane Got a Gun,0,15.333575,"""[{""""name"""": """"Handsomecharlie Films"""""," """"id"""": 8873}"," {""""name"""": """"Unanimous Pictures"""""," """"id"""": 13242}",0.0,0,,,-1,-1,19.0,"[25000000.0,-1.0,-1.0,19.0,174751.0,15.333575248718262,0.0,0.0]",0,-726.3308172884699
25000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.warriorfilm.com/index2.html,59440,"""[{""""id"""": 974",0.0," {""""id"""": 4613"," """"name"""": """"training""""}"," {""""id"""": 9849",0,0.0," """"name"""": """"mixed martial arts""""}"," {""""id"""": 10508"," """"name"""": """"teacher""""}"," {""""id"""": 14666",0.0,0,,,-1,-1,699.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,699.0])",0,-1526.7463290507021
25000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.nostringsattachedmovie.com/,41630,"""[{""""id"""": 494",0.0," {""""id"""": 1760"," """"name"""": """"casual meeting""""}"," {""""id"""": 9139",0,0.0," """"name"""": """"friends""""}"," {""""id"""": 9988"," """"name"""": """"valentine""""}"," {""""id"""": 10556",0.0,0,,,-1,-1,523.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,523.0])",0,-327.2236700350518
25000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.littlewhiteliesmovie.co.uk/,48034,"""[{""""id"""": 579",0.0," {""""id"""": 1655"," """"name"""": """"country house""""}"," {""""id"""": 3390",0,0.0," """"name"""": """"male female relationship""""}"," {""""id"""": 14886"," """"name"""": """"thirty something""""}"," {""""id"""": 34145",0.0,0,,,-1,-1,482.0,"(8,[0,1,2,3],[25000000.0,-1.0,-1.0,482.0])",0,-47.78941424163304
25000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.painandgainmovie.com/,134374.0,"""[{""""id"""": 416"," """"name"""": """"miami""""}"," {""""id"""": 11454",0,0.0," """"name"""": """"crime""""}"," {""""id"""": 155547"," """"name"""": """"weight lifting""""}"," {""""id"""": 161320",0.0,0,,,-1,-1,9.0,"[25000000.0,-1.0,-1.0,9.0,134374.0,0.0,0.0,0.0]",0,227.74599996616868
26000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.littlechildrenmovie.com,1440,"""[{""""id"""": 390",0.0," {""""id"""": 456"," """"name"""": """"mother""""}"," {""""id"""": 579",0,0.0," """"name"""": """"adultery""""}"," {""""id"""": 1157"," """"name"""": """"wife husband relationship""""}"," {""""id"""": 1415",0.0,0,,,-1,-1,479.0,"(8,[0,1,2,3],[26000000.0,-1.0,-1.0,479.0])",0,-1.6801526180606743
27000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://spykidsmovie.net/,56288.0,"""[{""""id"""": 470"," """"name"""": """"spy""""}"," {""""id"""": 3650",0,0.0," """"name"""": """"secret agent""""}"," {""""id"""": 11134"," """"name"""": """"espionage""""}]""",en,0.0,0,,,-1,-1,9.0,"[27000000.0,-1.0,-1.0,9.0,56288.0,0.0,0.0,0.0]",0,1992.2879429342067
27500000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/1394/Octopussy/,700.0,"""[{""""id"""": 1815"," """"name"""": """"atomic bomb""""}"," {""""id"""": 2295",0,0.0," """"name"""": """"crocodile""""}"," {""""id"""": 3272"," """"name"""": """"secret intelligence service""""}"," {""""id"""": 3278",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[27500000.0,-1.0,-1.0,700.0])",0,3286.066006157178
27500000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.renditionmovie.com,5125,"""[{""""id"""": 139",0.0," {""""id"""": 321"," """"name"""": """"terror""""}"," {""""id"""": 591",0,0.0," """"name"""": """"loss of son""""}"," {""""id"""": 796"," """"name"""": """"police brutality""""}"," {""""id"""": 949",0.0,0,,,-1,-1,542.0,"(8,[0,1,2,3],[27500000.0,-1.0,-1.0,542.0])",0,-392.5604617938184
28000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,218778,"""[{""""id"""": 818",0.0," {""""id"""": 3489"," """"name"""": """"job interview""""}"," {""""id"""": 4671",0,0.0," """"name"""": """"wish""""}"," {""""id"""": 15068"," """"name"""": """"one day""""}"," {""""id"""": 15101",0.0,0,,,-1,-1,276.0,"(8,[0,1,2,3],[28000000.0,-1.0,-1.0,276.0])",0,1433.1858923681918
28000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10402"," """"name"""": """"Music""""}]""",http://www.straightouttacompton.com/,277216,"""[{""""id"""": 380",0.0," {""""id"""": 740"," """"name"""": """"aids""""}"," {""""id"""": 796",0,0.0," """"name"""": """"rap music""""}"," {""""id"""": 898"," """"name"""": """"hip-hop""""}"," {""""id"""": 1157",0.0,0,,,-1,-1,616.0,"(8,[0,1,2,3],[28000000.0,-1.0,-1.0,616.0])",0,-884.0737898211328
28000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.prideandprejudicemovie.net/splash.html,4348,"""[{""""id"""": 1338",0.0," {""""id"""": 10350"," """"name"""": """"beautiful""""}"," {""""id"""": 10360",0,0.0," """"name"""": """"suitor""""}"," {""""id"""": 15060"," """"name"""": """"period drama""""}"," {""""id"""": 156498",0.0,0,,,-1,-1,536.0,"(8,[0,1,2,3],[28000000.0,-1.0,-1.0,536.0])",0,-338.83621754129126
28000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://30minutesorless.com/,62206.0,"""[{""""id"""": 3330"," """"name"""": """"pizza delivery""""}"," {""""id"""": 4414",0,0.0," """"name"""": """"pizza boy""""}"," {""""id"""": 9791"," """"name"""": """"number in title""""}"," {""""id"""": 10267",0.0,0,,,-1,-1,6.0,"[28000000.0,-1.0,-1.0,6.0,62206.0,0.0,0.0,0.0]",0,1908.5555723271016
28000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thebigshortmovie.com/,318846,"""[{""""id"""": 974",0.0," {""""id"""": 4373"," """"name"""": """"fraud""""}"," {""""id"""": 5565",0,0.0," """"name"""": """"wall street""""}"," {""""id"""": 6118"," """"name"""": """"finances""""}"," {""""id"""": 9672",0.0,0,,,-1,-1,625.0,"(8,[0,1,2,3],[28000000.0,-1.0,-1.0,625.0])",0,-945.4130167026142
28000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://noreservationsmovie.warnerbros.com/,3638,"""[{""""id"""": 131"," """"name"""": """"italy""""}"," {""""id"""": 271",0.0," {""""id"""": 936"," """"name"""": """"loss of mother""""}"," {""""id"""": 1578",0,0.0," """"name"""": """"new love""""}"," {""""id"""": 1650"," """"name"""": """"cook""""}"," {""""id"""": 1918",0.0,0,,,-1,-1,77.0,"(8,[0,1,2,3],[28000000.0,-1.0,-1.0,77.0])",0,2789.464353414296
30000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}]""",http://www.carrie-movie.com,133805,"""[{""""id"""": 321",0.0," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 3720",0,0.0," """"name"""": """"telekinesis""""}"," {""""id"""": 6270"," """"name"""": """"high school""""}"," {""""id"""": 9714",0.0,0,,,-1,-1,360.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,360.0])",0,912.0121468005145
30000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.discoverthecabininthewoods.com/,22970,"""[{""""id"""": 3623",0.0," {""""id"""": 11422"," """"name"""": """"plot twist""""}"," {""""id"""": 13209",0,0.0," """"name"""": """"filmed killing""""}"," {""""id"""": 182026"," """"name"""": """"video wall""""}"," {""""id"""": 182036",0.0,0,,,-1,-1,389.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,389.0])",0,714.3635268490721
30000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.machinegunpreacher.org/movie/,45610.0,"""[{""""id"""": 3058"," """"name"""": """"underage soldier""""}"," {""""id"""": 179431",0,0.0,Machine Gun Preacher,"The true story of Sam Childers, a former drug-dealing biker who finds God and became a crusader for hundreds of Sudanese children who've been kidnapped and pressed into duty as soldiers.",13.268936,"""[{""""name"""": """"Mpower Pictures""""",0.0,0,,,-1,-1,5.0,"[30000000.0,-1.0,-1.0,5.0,45610.0,0.0,0.0,0.0]",0,2330.814984633609
30000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.antitrustthemovie.com/,9989.0,"""[{""""id"""": 1576"," """"name"""": """"technology""""}"," {""""id"""": 2101",0,0.0," """"name"""": """"hacker""""}"," {""""id"""": 3230"," """"name"""": """"male friendship""""}"," {""""id"""": 3523",0.0,0,,,-1,-1,2.0,"[30000000.0,-1.0,-1.0,2.0,9989.0,0.0,0.0,0.0]",0,3132.790420577704
30000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.barneysversionthemovie.com/,46829,"""[{""""id"""": 236",0.0," {""""id"""": 931"," """"name"""": """"jealousy""""}"," {""""id"""": 1329",0,0.0," """"name"""": """"independent film""""}"," {""""id"""": 11475"," """"name"""": """"politically incorrect""""}]""",en,0.0,0,,,-1,-1,346.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,346.0])",0,1007.4287219494868
30000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.threestooges.com/movie/index.htm,76489,"""[{""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0.0,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",14.585968,"""[{""""name"""": """"Wessler Entertainment""""",0,0.0," """"name"""": """"United States of America""""}]""",2012-04-13,54819301,92,0.0,0,,,-1,-1,24.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,24.0])",0,3202.009950375847
30000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://thebox-movie.warnerbros.com/,22825,"""[{""""id"""": 1706",0.0," {""""id"""": 1849"," """"name"""": """"homicide""""}"," {""""id"""": 2849",0,0.0," """"name"""": """"sacrifice""""}"," {""""id"""": 3664"," """"name"""": """"research""""}"," {""""id"""": 4394",0.0,0,,,-1,-1,295.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,295.0])",0,1355.0176742778854
30000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.runnerrunnermovie.com/,146238.0,"""[{""""id"""": 395"," """"name"""": """"gambling""""}"," {""""id"""": 585",0,0.0," """"name"""": """"gambling debts""""}"," {""""id"""": 11719"," """"name"""": """"dirty cop""""}"," {""""id"""": 163682",0.0,0,,,-1,-1,2.0,"[30000000.0,-1.0,-1.0,2.0,146238.0,0.0,0.0,0.0]",0,143.4709630248928
30000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.d-9.com/,17654,"""[{""""id"""": 100"," """"name"""": """"slum""""}"," {""""id"""": 542",0.0," {""""id"""": 2766"," """"name"""": """"mutation""""}"," {""""id"""": 3644",0,0.0," """"name"""": """"johannesburg""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 6017",0.0,0,,,-1,-1,59.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,59.0])",0,2963.468512503416
32000000,"""[{""""id"""": 10402"," """"name"""": """"Music""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 28",0.0," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.teamamerica.com,3989,0.0," """"name"""": """"paris""""}"," {""""id"""": 254"," """"name"""": """"france""""}"," {""""id"""": 487",0.0,0,,,-1,-1,11.0,"(8,[0,1,2,3],[32000000.0,-1.0,-1.0,11.0])",0,3341.9367611974767
32000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.theroad-movie.com/,20766,"""[{""""id"""": 4458",0.0," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 4954",0,0.0," """"name"""": """"duringcreditsstinger""""}]""",en,The Road,"A father and his son walk alone through burned America. Nothing moves in the ravaged landscape save the ash on the wind and water. It is cold enough to crack stones, and, when the snow falls it is gray. The sky is dark. Their destination is the warmer south, although they don't know what, if anything, awaits them there.",41.07553,0,,,-1,-1,653.0,"[32000000.0,-1.0,-1.0,653.0,0.0,0.0,41.075531005859375,0.0]",0,-1033.5987475032498
32000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.twowaysthroughlife.com/,8967,"""[{""""id"""": 490",0.0," {""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 794",0,0.0," """"name"""": """"brother sister relationship""""}"," {""""id"""": 1670"," """"name"""": """"sun""""}"," {""""id"""": 2285",0.0,0,,,-1,-1,678.0,"(8,[0,1,2,3],[32000000.0,-1.0,-1.0,678.0])",0,-1203.9814976856978
32000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.nacholibre.com/,9353,"""[{""""id"""": 745",0.0," {""""id"""": 6075"," """"name"""": """"sport""""}"," {""""id"""": 6783",0,0.0," """"name"""": """"ordensbruder""""}"," {""""id"""": 8945"," """"name"""": """"ringer""""}"," {""""id"""": 10594",0.0,0,,,-1,-1,512.0,"(8,[0,1,2,3],[32000000.0,-1.0,-1.0,512.0])",0,-72.61353520502735
33000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thegrantorino.com/,13223,"""[{""""id"""": 570"," """"name"""": """"rape""""}"," {""""id"""": 1543",0.0," {""""id"""": 1900"," """"name"""": """"immigration""""}"," {""""id"""": 10093",0,0.0," """"name"""": """"gang""""}"," {""""id"""": 10938"," """"name"""": """"old man""""}"," {""""id"""": 13130",0.0,0,,,-1,-1,49.0,"(8,[0,1,2,3],[33000000.0,-1.0,-1.0,49.0])",0,3108.611767027631
35000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.sonypictures.com/movies/thewalk/,285783.0,"""[{""""id"""": 1228"," """"name"""": """"1970s""""}"," {""""id"""": 1418",0,0.0," """"name"""": """"based on true story""""}"," {""""id"""": 156770"," """"name"""": """"tightrope""""}"," {""""id"""": 159334",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[35000000.0,-1.0,-1.0,285783.0])",0,-2776.217928578785
